symbol,company_name,index_name,action,announcement_date,effective_date,source_url,reference_reason
FINCABLES,Finolex Cables Ltd.,Nifty Smallcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
FINCABLES,Finolex Cables Ltd.,Nifty Smallcap 50,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
FINEORG,Fine Organic Industries Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
FINEORG,Fine Organic Industries Ltd.,Nifty500 Shariah,excluded,2025-03-13,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs13032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
FLAIR,Flair Writing Industries Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
FUSION,Fusion Finance Ltd.,Nifty Total Market,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GAEL,Gujarat Ambuja Exports Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GANDHAR,Gandhar Oil Refinery (India) Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GANECOS,Ganesha Ecosphere Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GARFIBRES,Garware Technical Fibres Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICRE,General Insurance Corporation of India,Replacement in Nifty50 Value 20 index,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GMRP&UI,GMR Power and Urban Infra Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Nifty Transportation & Logistics,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAVITA,Gravita India Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAVITA,Gravita India Ltd.,Nifty Smallcap 250,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRINDWELL,Grindwell Norton Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRINDWELL,Grindwell Norton Ltd.,Nifty MNC,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRINDWELL,Grindwell Norton Ltd.,Nifty Midcap 150,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRINFRA,G R Infraprojects Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GUJGASLTD,Gujarat Gas Ltd.,Nifty Transportation & Logistics,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Nifty Smallcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HAPPYFORGE,Happy Forgings Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HONASA,Honasa Consumer Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IDEAFORGE,Ideaforge Technology Ltd.,Nifty India Defence,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IEX,Indian Energy Exchange Ltd.,Replacement in Nifty50 Value 20 index,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGIL,International Gemmological Institute (India) Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGIL,International Gemmological Institute (India) Ltd.,Nifty Smallcap 100,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGIL,International Gemmological Institute (India) Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGIL,International Gemmological Institute (India) Ltd.,Nifty500 Shariah,included,2025-03-13,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs13032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIAMART,Indiamart Intermesh Ltd.,Nifty Smallcap 50,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIASHLTR,India Shelter Finance Corporation Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIGO,InterGlobe Aviation Ltd.,Nifty Services Sector,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIGO,InterGlobe Aviation Ltd.,Nifty Alpha 50,included,2025-03-13,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs13032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INOXINDIA,INOX India Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INTELLECT,Intellect Design Arena Ltd.,Nifty Smallcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IOB,Indian Overseas Bank,Nifty 200,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IOB,Indian Overseas Bank,Nifty Midcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IOB,Indian Overseas Bank,Nifty Midcap 150,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,Nifty MidSmall India Consumption,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,Nifty Transportation & Logistics,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
J&KBANK,Jammu & Kashmir Bank Ltd.,Nifty Smallcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JIOFIN,Jio Financial Services Ltd.,Nifty 50,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JIOFIN,Jio Financial Services Ltd.,Nifty Financial Services,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JIOFIN,Indian Railway Catering and Tourism Corporation Ltd. IRCTC 4 Jio Financial Services Ltd.,Nifty Next 50,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JIOFIN,Jio Financial Services Ltd.,Nifty Rural,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JKCEMENT,J.K. Cement Ltd.,Nifty Transportation & Logistics,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JKLAKSHMI,JK Lakshmi Cement Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JKLAKSHMI,JK Lakshmi Cement Ltd.,Nifty Transportation & Logistics,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JSWHL,JSW Holdings Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JSWHL,JSW Holdings Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JSWINFRA,JSW Infrastructure Ltd.,Nifty 200,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JSWINFRA,JSW Infrastructure Ltd.,Nifty Midcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KPIGREEN,KPI Green Energy Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KPIL,Kalpataru Projects International Ltd.,Nifty Smallcap 50,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KSB,KSB Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LLOYDSENT,Lloyds Enterprises Ltd.,Nifty Total Market,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LLOYDSME,Lloyds Metals And Energy Ltd.,Nifty India Manufacturing,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LLOYDSME,Lloyds Metals And Energy Ltd.,Nifty Metal,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTFOODS,LT Foods Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTFOODS,LT Foods Ltd.,Nifty500 Shariah,included,2025-03-13,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs13032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTIM,LTIMindtree Ltd.,Nifty Shariah 25,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTTS,L&T Technology Services Ltd.,Nifty IT,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAHLIFE,Mahindra Lifespace Developers Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAHLIFE,Mahindra Lifespace Developers Ltd.,Nifty India New Age Consumption,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAHLIFE,Mahindra Lifespace Developers Ltd.,Nifty Realty,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAHLIFE,Mahindra Lifespace Developers Ltd.,Semi-annual review of strategy indices,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAXHEALTH,Max Healthcare Institute Ltd.,Nifty Infrastructure,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAXHEALTH,Max Healthcare Institute Ltd.,Nifty Midcap Select,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
METROBRAND,Metro Brands Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
METROBRAND,Metro Brands Ltd.,Nifty India Manufacturing,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
METROBRAND,Metro Brands Ltd.,Nifty Midcap 150,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
METROPOLIS,Metropolis Healthcare Ltd.,Nifty Healthcare,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
METROPOLIS,Metropolis Healthcare Ltd.,Nifty MidSmall Healthcare,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MGL,Mahanagar Gas Ltd.,Nifty Smallcap 50,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MINDACORP,Minda Corporation Ltd.,Nifty EV & New Age Automotive,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MOTISONS,Motisons Jewellers Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MUFTI,Credo Brands Marketing Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MUTHOOTMF,Muthoot Microfin Ltd.,,excluded,2025-03-25,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs25032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NAVA,Nava Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NAVA,Nava Ltd.,Nifty500 Shariah,included,2025-03-13,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs13032025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NETWORK18,Network18 Media & Investments Ltd.,Nifty India New Age Consumption,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NEWGEN,Newgen Software Technologies Ltd.,Nifty Smallcap 100,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NIVABUPA,Niva Bupa Health Insurance Company Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NLCINDIA,NLC India Ltd.,Nifty 200,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NLCINDIA,NLC India Ltd.,Nifty Midcap 100,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NPST,Network People Services Technologies Ltd.,,excluded,2025-03-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21032025_2.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NTPCGREEN,NTPC Green Energy Ltd.,Nifty 200,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NTPCGREEN,NTPC Green Energy Ltd.,Nifty 500,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NTPCGREEN,NTPC Green Energy Ltd.,Nifty LargeMidcap 250,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NTPCGREEN,NTPC Green Energy Ltd.,Nifty Midcap 150,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NUVOCO,Nuvoco Vistas Corporation Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PCBL,PCBL Chemical Ltd.,Nifty Smallcap 100,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PFIZER,Pfizer Ltd.,Nifty MidSmall Healthcare,included,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty 500,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty FMCG,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty MNC,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty MidSmall India Consumption,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty Midcap 150,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty Rural,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PNCINFRA,PNC Infratech Ltd.,Nifty Transportation & Logistics,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PVRINOX,PVR INOX Ltd.,Nifty MidSmall India Consumption,excluded,2025-02-21,"March 28, 2025",https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
